user_id,request_type,type_id,request_timestamp
RxG9MA1L,Fraud,5,2019-03-16 21:19:19
juYLXGnj,Complaint about a store item,3,2019-03-18 10:45:45
P02zGIv2,Complaint about a store item,3,2019-03-13 18:54:21
I0wHb19n,Fake reviews,2,2019-04-06 10:37:10
G3TcvBKk,The review was deleted,7,2019-03-06 10:42:42
cOFHs9no,Fraud,5,2019-03-01 20:33:11
KOd2UEWg,Fraud,5,2019-04-04 17:51:16
GJ9yLJCD,Complaint about a store item,3,2019-03-09 18:54:21
9X6dMIey,Complaint about a store item,3,2019-04-26 16:37:29
vMQ9NFQ3,Fraud,5,2019-03-14 12:22:24
4YCcAFQt,Sale of prohibited items,6,2019-03-14 16:10:48
VZC1uxwf,Fake reviews,2,2019-04-08 17:41:44
XhJSBjC0,Complaint about a video review,8,2019-03-21 20:33:58
k84WPioc,The review was deleted,7,2019-03-29 14:45:39
YadcYleb,Fraud,5,2019-03-21 11:38:46
ZqkwrnCx,Sale of prohibited items,6,2019-03-26 18:18:47
0hCcwCmv,The review was deleted,7,2019-03-09 19:15:27
0JNVHBJp,Fraud,5,2019-03-07 12:26:11
QNMpptyg,Fake reviews,2,2019-04-13 18:13:55
bcGExYiA,Sale of counterfeited items,4,2019-04-15 12:23:32
ykKfIxto,Complaint about a store item,3,2019-04-29 12:39:59
pat0O0Q1,Sale of counterfeited items,4,2019-04-04 11:44:14
8Zbljset,Complaint about a store item,3,2019-03-22 10:40:15
FoVDwg3z,Sale of prohibited items,6,2019-03-08 20:22:34
yFwmcRCu,Complaint about a video review,8,2019-03-21 18:54:17
ewaT24wM,Fraud,5,2019-03-02 18:12:43
kybb3NU4,Fraud,5,2019-04-30 16:39:16
xR9TOKqB,Complaint about a video review,8,2019-04-21 12:45:47
hg4tAlUN,Complaint about a store item,3,2019-03-16 14:38:10
7wdJsyDB,Fraud,5,2019-03-13 15:10:46
jcrOHO8N,Fraud,5,2019-03-15 21:48:58
GGiCBqjY,Fraud,5,2019-03-03 20:58:24
J9Ek35H9,Fraud,5,2019-04-09 16:23:55
FyK3brpx,Complaint about a store item,3,2019-03-12 14:16:52
Hj9QhnB5,Sale of prohibited items,6,2019-03-18 17:52:32
tKiAA3mS,Complaint about a store item,3,2019-03-17 10:26:55
nRScs6cA,Complaint about a video review,8,2019-04-07 14:54:10
jRbRCQHv,Website not working,1,2019-03-12 10:31:27
PCOMQGfU,Fake reviews,2,2019-04-09 13:37:52
QslV1jlU,Fraud,5,2019-03-07 18:28:35
ormVHVjM,Fraud,5,2019-03-07 18:10:25
r2MeRu6y,Complaint about a store item,3,2019-03-27 19:55:54
zhnD8LAu,Fraud,5,2019-03-27 18:16:48
oq5UvSY0,Complaint about a store item,3,2019-04-03 19:51:11
1lxm7G5g,Sale of counterfeited items,4,2019-04-27 20:51:20
T5uY6UHz,The review was deleted,7,2019-04-24 15:49:23
NRUxJ8PT,Website not working,1,2019-03-10 13:12:25
54T0EhMn,Fraud,5,2019-04-17 17:15:56
Km6i4KXK,Complaint about a video review,8,2019-04-09 16:42:17
4OXbY5o4,Complaint about a store item,3,2019-03-05 13:57:25
i0W1mNIn,Complaint about a store item,3,2019-03-30 12:43:21
ofNv2QJ5,The review was deleted,7,2019-04-05 14:17:55
VyFlsQRQ,Website not working,1,2019-04-12 10:25:27
G8iRGpH9,Sale of prohibited items,6,2019-03-16 15:22:45
lnNFgnPN,Complaint about a video review,8,2019-04-13 13:32:33
zBKPfOlP,The review was deleted,7,2019-03-13 11:40:26
pwh6F1xF,Fraud,5,2019-03-22 12:47:16
ZifNnGf0,The review was deleted,7,2019-04-22 10:44:53
uzwFg2iE,Complaint about a store item,3,2019-03-10 19:19:18
jjMybcC9,Sale of counterfeited items,4,2019-04-15 13:24:26
f2bILv1Q,Complaint about a store item,3,2019-03-20 15:50:50
1Ie8VIaQ,Sale of counterfeited items,4,2019-04-06 17:24:59
6b19e92f,The review was deleted,7,2019-03-19 21:16:37
3hKCjNip,Website not working,1,2019-03-27 21:10:52
2Ft4GFsG,Complaint about a store item,3,2019-03-21 14:12:23
UMKOs65n,The review was deleted,7,2019-03-07 13:13:42
4wnD83dU,Website not working,1,2019-03-25 15:42:33
qzjy3SGa,Website not working,1,2019-03-29 20:12:55
SUwKpKp7,Fraud,5,2019-03-20 15:50:10
2EGs1Mou,Complaint about a store item,3,2019-03-12 13:50:13
sM6f8eC9,Fake reviews,2,2019-04-16 19:15:34
wWwa7HII,Sale of prohibited items,6,2019-03-18 21:32:18
IG1869N2,Sale of counterfeited items,4,2019-03-03 18:42:29
JIEmFJKb,Website not working,1,2019-04-12 10:52:51
NYrJfTCE,Complaint about a store item,3,2019-04-22 15:37:23
RU5l1Oka,Fraud,5,2019-04-24 17:42:10
HC5qXFZo,Fraud,5,2019-03-18 10:24:44
5EtkldxF,Fraud,5,2019-04-21 11:59:59
h4zzfRQw,Complaint about a store item,3,2019-04-28 20:56:20
znXNsJzV,The review was deleted,7,2019-04-28 12:46:32
2uBZT5QV,Sale of prohibited items,6,2019-04-27 11:45:24
qtrgSxh5,Fake reviews,2,2019-04-12 12:56:42
XB8uEP6x,The review was deleted,7,2019-04-14 21:58:55
eaHbnllm,Sale of counterfeited items,4,2019-03-02 15:52:51
1kWSrh7y,Fake reviews,2,2019-03-15 16:17:21
WY43LeVF,Complaint about a store item,3,2019-03-20 15:24:59
efAJfaUA,Sale of prohibited items,6,2019-03-12 10:52:31
x3vzt7MV,Complaint about a store item,3,2019-04-04 19:55:42
hYToZojf,Fraud,5,2019-04-08 11:26:51
wKIZvibW,Complaint about a store item,3,2019-03-22 12:16:22
Oq9ANj3H,Complaint about a store item,3,2019-03-01 14:22:52
Ze76FzQ9,Complaint about a store item,3,2019-03-15 13:35:52
ixc4x3l0,Fraud,5,2019-04-20 17:31:54
VBWyvy2K,Complaint about a store item,3,2019-03-17 15:44:31
NPZDwjbO,Website not working,1,2019-04-02 14:19:26
5OFNWC5f,Fraud,5,2019-04-29 15:14:39
mKUtARVe,Complaint about a store item,3,2019-04-23 13:15:11
5ssjUcOu,Fraud,5,2019-03-29 17:35:16
zEDo6904,Sale of counterfeited items,4,2019-04-20 13:35:55
4OyWslTR,Sale of prohibited items,6,2019-04-26 16:53:28
BQOwaKbu,Complaint about a store item,3,2019-04-30 11:16:49
cqbif1qK,Complaint about a store item,3,2019-04-08 21:37:26
ohRM3Yht,Sale of counterfeited items,4,2019-04-09 14:37:24
6R6iXKGP,Sale of counterfeited items,4,2019-03-18 18:54:20
FGCg1Xr6,Fake reviews,2,2019-03-03 18:37:54
WUinw9ML,Complaint about a store item,3,2019-04-25 14:45:32
okfJKamS,Complaint about a video review,8,2019-03-22 15:19:21
dmDpCqxJ,Complaint about a video review,8,2019-04-03 12:29:23
iayUz1Mn,Complaint about a store item,3,2019-04-20 11:26:10
SaG7kSiu,Sale of counterfeited items,4,2019-04-02 11:56:42
mkAmXR2V,Complaint about a store item,3,2019-03-28 21:49:48
lPmjJLzB,Fraud,5,2019-03-02 19:39:10
4E0SiaAl,The review was deleted,7,2019-04-23 13:51:42
qQUyUrp7,Complaint about a store item,3,2019-03-05 21:46:48
cljI9bV9,Fake reviews,2,2019-04-30 10:33:24
VIANhXP7,Fraud,5,2019-03-07 17:51:11
3FeMcKPs,The review was deleted,7,2019-04-19 18:49:32
5v3O4t5q,Fraud,5,2019-03-08 18:52:29
iQrDbuNz,Fake reviews,2,2019-04-09 10:28:39
eyBBgopK,Complaint about a store item,3,2019-03-09 14:15:12
eUmtaYtE,Complaint about a video review,8,2019-03-16 18:47:53
dn2Y74th,Complaint about a store item,3,2019-04-14 19:44:23
GZP2vRp1,Complaint about a video review,8,2019-04-13 11:12:41
QvkmXFWz,Fraud,5,2019-03-21 17:58:20
1i3eqjUl,Complaint about a store item,3,2019-04-07 10:39:43
2lHwqmHf,Fraud,5,2019-03-05 18:40:30
WkxrGpR9,Sale of counterfeited items,4,2019-03-05 20:46:36
3nq6Vqcv,Fraud,5,2019-03-30 20:12:58
xLOAhaMN,Complaint about a store item,3,2019-03-08 10:33:44
FepWibKm,Sale of counterfeited items,4,2019-04-07 17:25:40
zqxX0Kbc,Complaint about a video review,8,2019-03-30 11:57:41
33LlbI8b,Complaint about a store item,3,2019-04-07 21:54:46
3a0HuVMs,The review was deleted,7,2019-03-17 19:57:15
9iC6FaWp,Website not working,1,2019-04-21 17:47:53
Egevk9jf,Fake reviews,2,2019-03-04 13:20:36
PwWR1PVL,Website not working,1,2019-04-21 20:38:55
YnTqy9kh,Fraud,5,2019-04-19 14:43:52
y3w3oAfa,Website not working,1,2019-03-01 11:59:29
dgH1whHM,Complaint about a store item,3,2019-03-23 14:53:59
KxMhn5xG,Complaint about a store item,3,2019-03-15 21:43:16
73bAE8e9,Fraud,5,2019-03-14 18:23:27
GIbGh8Km,Complaint about a store item,3,2019-03-09 15:57:28
SzrGsqH1,Sale of counterfeited items,4,2019-04-10 18:23:20
ak35A6xe,Sale of counterfeited items,4,2019-03-03 16:49:32
sSvk4dc5,Complaint about a store item,3,2019-04-20 10:11:19
HVxAXJsc,Website not working,1,2019-03-20 21:53:40
c7yKPM7N,Fake reviews,2,2019-04-14 11:50:41
0LaLPuMh,Fake reviews,2,2019-04-28 16:17:19
4DHum4dd,Complaint about a store item,3,2019-03-05 16:16:15
Z2GhuVWA,Fake reviews,2,2019-04-27 15:41:48
GJBvVO6b,Sale of counterfeited items,4,2019-03-27 11:53:20
GFN1l2Cv,Fraud,5,2019-04-22 12:24:34
287EA8KB,Fraud,5,2019-03-14 16:24:55
ipBgzsaM,Fraud,5,2019-03-04 19:29:17
dbaU0mpk,Fraud,5,2019-04-07 19:36:40
5YTC6Xgw,Sale of counterfeited items,4,2019-03-27 12:12:21
4rCR2g6A,Sale of prohibited items,6,2019-04-07 15:50:32
sduG1BHo,Complaint about a store item,3,2019-04-06 21:22:19
fylhbxsJ,Website not working,1,2019-03-03 19:59:13
E3gylVR4,Fake reviews,2,2019-03-13 18:15:43
5FpRveab,Complaint about a store item,3,2019-04-01 21:52:58
Q1mc7Rzy,Fraud,5,2019-04-28 18:35:24
p8Osgzou,Fraud,5,2019-03-16 10:10:27
D4FRjDEi,The review was deleted,7,2019-04-20 13:40:21
KynQvgQB,Complaint about a store item,3,2019-04-08 13:58:16
n9MGxjuZ,Complaint about a store item,3,2019-03-21 11:41:31
0wbAyo7k,Complaint about a video review,8,2019-04-07 12:22:58
Kl8wL7bK,Sale of counterfeited items,4,2019-04-10 21:29:45
KhjAB02K,Sale of prohibited items,6,2019-04-03 16:43:54
JpeaagLO,Fraud,5,2019-03-18 17:17:36
V29oAD40,Complaint about a store item,3,2019-04-25 14:34:59
DfLcNio1,Sale of counterfeited items,4,2019-04-17 21:57:27
1wTeBJOP,Complaint about a store item,3,2019-04-23 10:22:49
F830Pnlv,Fraud,5,2019-04-10 21:13:15
bHa96ikO,Sale of counterfeited items,4,2019-04-16 14:38:12
RJzbqdcl,Complaint about a store item,3,2019-03-18 19:25:22
E8QJZtNU,Sale of counterfeited items,4,2019-04-01 19:24:34
BJF4XMK2,Fraud,5,2019-04-03 10:33:18
xI4UxpAg,Sale of counterfeited items,4,2019-04-09 18:31:44
trL0MIpf,Sale of prohibited items,6,2019-04-11 12:15:17
noqlHLzl,Website not working,1,2019-03-14 12:17:26
4vOXkV3m,Complaint about a store item,3,2019-03-05 15:33:56
DQjjW5Ql,Complaint about a store item,3,2019-03-16 10:37:45
Kdyma57d,Sale of prohibited items,6,2019-03-29 16:13:13
d7sR6bQf,Sale of counterfeited items,4,2019-03-20 21:21:48
t4rscTaX,Fraud,5,2019-03-15 18:53:16
mVYi2RGk,Sale of counterfeited items,4,2019-03-13 13:33:51
gtS89RxA,Sale of prohibited items,6,2019-03-16 19:37:36
RYjE1lFA,Fraud,5,2019-03-29 13:36:22
lntroPdi,Website not working,1,2019-04-02 17:41:33
owZP28vL,Sale of prohibited items,6,2019-03-27 13:51:55
UUtWaPQa,Website not working,1,2019-04-05 20:21:44
Z5EnmJjR,Fraud,5,2019-04-29 14:42:15
2z6R8qUl,Sale of counterfeited items,4,2019-03-08 13:29:35
SCMdjUXR,Website not working,1,2019-03-16 16:50:20
TlMDHseO,Fraud,5,2019-03-22 13:19:10
Xc0rq1Yn,The review was deleted,7,2019-04-22 12:43:12
T9DbIgjL,Sale of counterfeited items,4,2019-04-26 19:20:17
2IL1zbr3,Complaint about a store item,3,2019-03-19 16:36:59
VAHJHCki,Fraud,5,2019-04-02 11:11:53
cKIWUHSc,Sale of prohibited items,6,2019-04-02 10:54:12
uZPycpoL,Fraud,5,2019-03-05 19:12:10
3ugYSubS,Fraud,5,2019-04-03 12:34:33
TzQmFRw7,Fraud,5,2019-04-17 21:52:11
xvetVJ0x,Sale of prohibited items,6,2019-04-09 21:17:10
4UHL8GGk,Fraud,5,2019-03-01 16:25:14
law5DmmF,Complaint about a store item,3,2019-03-26 13:49:18
Isz8WHeT,Sale of counterfeited items,4,2019-04-07 21:48:18
9NGXCovl,Fake reviews,2,2019-04-28 17:28:55
wdECf6AL,Fraud,5,2019-03-07 20:59:19
1K3R0MBC,Fraud,5,2019-04-11 14:10:34
5WWLkZ4A,Fraud,5,2019-03-24 17:43:58
zk1zpiSW,Fraud,5,2019-04-17 19:35:57
OVlyngne,Complaint about a store item,3,2019-04-26 14:34:17
RLbPrMHv,Complaint about a store item,3,2019-03-07 12:17:37
pYqLD53R,Website not working,1,2019-03-03 18:18:55
A765LGJp,Sale of counterfeited items,4,2019-04-09 10:59:48
LYH8Vlwt,Fraud,5,2019-03-28 19:49:42
r55zedZg,The review was deleted,7,2019-04-23 11:12:37
druZsGl0,Website not working,1,2019-03-27 12:58:58
rzzg7dnx,The review was deleted,7,2019-03-24 11:53:40
W92tG8ru,Complaint about a video review,8,2019-04-17 21:21:52
wmyV7HAC,The review was deleted,7,2019-04-21 17:19:59
fgtdEBrZ,Complaint about a video review,8,2019-04-02 18:33:38
c8gWoiwD,Complaint about a store item,3,2019-04-16 20:46:35
mTFJ9u9L,Fraud,5,2019-03-12 10:19:10
5DKo80UT,Fraud,5,2019-04-11 15:56:40
BebwgzrV,Complaint about a store item,3,2019-03-22 13:24:45
L5x5c9Fr,Website not working,1,2019-03-02 12:41:41
t1GD99AB,Sale of counterfeited items,4,2019-04-19 18:36:43
3QWwNmtS,Fraud,5,2019-03-27 15:36:30
ZHA99XES,Fraud,5,2019-03-30 20:22:55
qn94kVQI,Complaint about a store item,3,2019-03-27 14:34:44
8OeiFNel,Sale of counterfeited items,4,2019-04-24 16:29:44
yRolhThe,The review was deleted,7,2019-04-12 19:37:30
I3DXsBUw,Fake reviews,2,2019-04-26 21:16:14
QszYscB9,Complaint about a store item,3,2019-04-13 21:50:32
ikyBNWtQ,Sale of counterfeited items,4,2019-03-27 19:19:13
DEN6YolY,Complaint about a store item,3,2019-03-03 15:22:17
6iWWfahO,Fraud,5,2019-04-04 16:43:39
AMn8JyZY,Website not working,1,2019-03-02 13:40:35
4kt32eU4,Fraud,5,2019-04-16 18:31:56
64fHjHjO,Website not working,1,2019-03-30 12:24:58
793JsBLr,Complaint about a video review,8,2019-04-18 10:36:28
Q2UaCr8b,Fraud,5,2019-04-29 12:54:15
W4i1u5Gx,Fake reviews,2,2019-03-01 17:36:21
B3hqKw5U,Complaint about a store item,3,2019-04-06 14:38:31
2Sti3JSY,Complaint about a video review,8,2019-04-05 11:13:56
7NzVK66w,Fraud,5,2019-04-08 13:31:16
EUbrA4rS,Fake reviews,2,2019-03-19 16:31:17
Dv8euoCD,Complaint about a video review,8,2019-03-12 19:14:57
YuvWQ6nz,Website not working,1,2019-04-03 14:21:20
zCvLMuX8,Fake reviews,2,2019-03-21 15:15:50
Q7sccjPa,Complaint about a store item,3,2019-04-05 21:26:23
uWxf8Knl,Complaint about a store item,3,2019-03-16 19:52:12
9kXlwoot,Fake reviews,2,2019-04-28 19:29:39
PPs0Dk47,Complaint about a store item,3,2019-03-02 20:52:34
2ZKoqmYS,Complaint about a store item,3,2019-04-13 11:14:10
hOj8WGLI,Complaint about a store item,3,2019-03-03 12:55:15
N5zKlny9,Website not working,1,2019-03-20 18:38:17
lnauvIMU,Website not working,1,2019-04-03 14:36:50
bo2YWD5x,Complaint about a store item,3,2019-03-22 17:27:51
taHIIcrN,Fraud,5,2019-04-15 20:42:20
KfsyMCdQ,Complaint about a video review,8,2019-03-04 13:45:26
isR7AeDe,Website not working,1,2019-04-15 16:49:37
JCfIn6zA,Sale of prohibited items,6,2019-03-30 16:42:32
rno0hrQ7,Complaint about a store item,3,2019-03-05 21:17:40
kH89H7eD,Fraud,5,2019-04-15 20:20:13
4AYjUZhi,Complaint about a store item,3,2019-04-08 18:52:47
WN1Kv1vN,Complaint about a store item,3,2019-03-28 11:37:37
6UD3Yf7C,Complaint about a store item,3,2019-03-08 17:41:41
VffCmp6w,Complaint about a store item,3,2019-04-03 12:28:55
b44GiHGr,Complaint about a store item,3,2019-04-14 20:26:51
s7YefOkx,Sale of counterfeited items,4,2019-03-02 10:20:36
5Ngj9WGF,Complaint about a video review,8,2019-04-23 11:23:12
oRt4Oyco,Complaint about a store item,3,2019-03-27 16:18:35
IrKN93eU,Complaint about a video review,8,2019-04-17 12:56:38
byhPHCRR,Sale of prohibited items,6,2019-04-26 15:23:34
m0VwUrgw,Complaint about a store item,3,2019-03-01 16:36:16
SDllunWS,Fraud,5,2019-04-12 19:23:41
xFVpNlGP,The review was deleted,7,2019-04-03 19:25:45
xTTPf32g,Website not working,1,2019-04-12 14:19:56
lH5iHeA0,Fraud,5,2019-04-01 10:34:27
QsDuJoAI,Complaint about a store item,3,2019-03-10 20:42:33
aIwtznKt,The review was deleted,7,2019-03-25 15:45:48
Hx4ZbxVd,Sale of counterfeited items,4,2019-03-03 20:20:11
r03ssX4K,Complaint about a store item,3,2019-04-14 16:22:50
OapFxwm6,Complaint about a store item,3,2019-04-01 17:11:36
bpD8QZp4,Fraud,5,2019-04-11 13:49:38
3TKmsiRq,Complaint about a store item,3,2019-04-11 21:58:58
gpsRRHUr,Sale of counterfeited items,4,2019-03-29 19:43:18
gKqia2LS,The review was deleted,7,2019-03-30 20:32:54
WB3rjFBt,The review was deleted,7,2019-03-07 20:20:30
jmSRJVw8,Sale of counterfeited items,4,2019-04-13 13:38:48
Epiw5U82,Fraud,5,2019-04-26 13:30:19
zgMhKE6u,Fraud,5,2019-03-06 11:11:53
JmAHm9QH,Fraud,5,2019-04-19 15:28:16
xbGkYkui,Complaint about a store item,3,2019-04-24 13:28:44
PBsjlcuB,The review was deleted,7,2019-04-15 10:59:59
6MKzes1Y,The review was deleted,7,2019-04-22 18:46:10
Snrz2TkZ,Complaint about a store item,3,2019-03-22 17:40:59
k0fINria,Fake reviews,2,2019-04-20 20:40:34
V2VpuwBX,Fake reviews,2,2019-03-08 21:56:56
ou0q3Dix,Website not working,1,2019-03-05 11:24:34
GSECnriM,Complaint about a store item,3,2019-04-30 16:29:48
FvPEax8C,Complaint about a store item,3,2019-03-17 10:19:12
PRLQxL4j,Sale of prohibited items,6,2019-04-24 20:42:49
8wQydle7,Fake reviews,2,2019-04-20 12:26:45
O08ATmzt,Fake reviews,2,2019-04-14 19:42:51
zkl8ymRk,Fraud,5,2019-04-06 10:25:48
GM7o1YDS,The review was deleted,7,2019-04-02 12:21:40
ywLfXv2T,Complaint about a store item,3,2019-03-26 14:18:45
jhtgTvKw,Sale of counterfeited items,4,2019-04-15 16:38:55
38R3if9G,Complaint about a store item,3,2019-03-11 16:37:45
49Nrigdy,Fraud,5,2019-03-03 17:57:43
2VDTZFz0,Complaint about a store item,3,2019-04-16 19:26:31
Jizmx6qC,Complaint about a store item,3,2019-03-07 20:43:32
Mhs55r5j,Sale of prohibited items,6,2019-03-11 16:53:53
bUFZpwOd,The review was deleted,7,2019-03-02 14:47:29
26JL9zo8,Complaint about a store item,3,2019-03-19 16:23:49
KlzKtuxu,Fake reviews,2,2019-03-23 11:41:40
IY0NBL1l,Complaint about a store item,3,2019-03-18 20:28:12
bJgcO5uo,The review was deleted,7,2019-03-02 13:57:37
ElCesNcO,Fraud,5,2019-04-15 11:53:23
B4bbcK96,Fake reviews,2,2019-04-02 10:51:31
2ivOkgoX,The review was deleted,7,2019-04-05 15:52:18
oTCbXR5t,Sale of prohibited items,6,2019-04-13 21:19:52
FabyPgpo,Sale of counterfeited items,4,2019-04-28 15:55:32
ivbXbB8U,Website not working,1,2019-03-30 16:11:54
6oGS0g1h,Fraud,5,2019-04-19 21:44:22
xH3WDeIP,Sale of prohibited items,6,2019-04-13 12:55:13
2UJioAx4,The review was deleted,7,2019-04-08 20:12:11
MQhF3hfh,Complaint about a store item,3,2019-04-13 10:15:16
pck41nEA,Fraud,5,2019-04-24 20:12:38
IfIlhUGs,The review was deleted,7,2019-03-13 18:47:52
KDHhrvXp,Fake reviews,2,2019-03-09 13:31:39
jjCqD05k,Sale of counterfeited items,4,2019-03-26 13:42:18
b96hTsJC,Complaint about a store item,3,2019-04-06 19:39:36
Wf9I4mvn,Complaint about a store item,3,2019-03-22 17:44:47
dSv6YaEY,Complaint about a video review,8,2019-04-04 12:22:41
k9LpnSl0,Website not working,1,2019-03-03 13:58:26
Bmz8zzXX,Website not working,1,2019-04-04 14:23:26
ufhpnSzv,Fake reviews,2,2019-04-04 17:17:46
9kOS2N7L,Sale of counterfeited items,4,2019-04-02 16:19:56
eszuiObr,Complaint about a video review,8,2019-04-24 21:27:28
gta2XYpL,Complaint about a video review,8,2019-03-15 21:11:28
mr7bzOc5,Sale of prohibited items,6,2019-04-02 10:26:46
j6sGYi1M,Website not working,1,2019-03-22 11:41:56
ET6w6BtJ,Fraud,5,2019-04-28 13:49:43
K1V1LrqV,Sale of prohibited items,6,2019-04-13 12:59:50
y8xHA0wK,Website not working,1,2019-03-03 10:14:29
KXbdwPWx,Fraud,5,2019-03-22 19:25:29
eqOlut26,Fraud,5,2019-04-14 13:43:44
t47RRSVK,Fake reviews,2,2019-04-30 16:53:41
ZKcxGvum,Sale of counterfeited items,4,2019-04-14 17:35:40
jEbxnz1e,The review was deleted,7,2019-03-03 20:14:36
oQQ0yizi,Sale of prohibited items,6,2019-04-07 15:46:57
VTqPz2gr,Fraud,5,2019-04-01 18:25:47
gplTjOKB,The review was deleted,7,2019-03-05 13:34:55
Swv6T02P,Complaint about a video review,8,2019-04-02 13:19:16
6LQNBed8,Fraud,5,2019-03-20 21:26:25
8rbHf9iN,Sale of prohibited items,6,2019-04-16 10:20:34
pUNMfiDC,Fraud,5,2019-04-20 21:13:59
alGLtdlc,Sale of prohibited items,6,2019-03-25 17:36:54
TnxVwnWM,Complaint about a store item,3,2019-03-19 19:25:45
KI5yXHLa,Complaint about a store item,3,2019-04-15 10:55:58
L9G81S85,Fraud,5,2019-03-13 11:37:34
5SRfp6OS,Fraud,5,2019-04-11 17:32:35
RrmLo86a,Sale of counterfeited items,4,2019-03-04 17:32:24
4Qb7yoiB,Fraud,5,2019-04-01 16:48:24
tEtZldqV,The review was deleted,7,2019-03-20 12:49:15
Y2fjWhkY,Fraud,5,2019-03-29 18:20:13
yFVdtJOg,Sale of prohibited items,6,2019-04-21 10:56:58
JY9jshwR,Complaint about a store item,3,2019-03-04 10:42:21
300HXeku,Fake reviews,2,2019-04-16 17:55:32
1TIc2uKl,Fraud,5,2019-03-02 16:29:23
mAWX7BR4,Sale of counterfeited items,4,2019-04-22 20:32:21
OHSoQoO0,Complaint about a store item,3,2019-04-28 13:12:16
MYFQ31Og,Sale of prohibited items,6,2019-03-13 17:38:30
Nh9cL8O7,Fake reviews,2,2019-03-17 21:24:50
tkd1PkbK,Fraud,5,2019-03-07 18:26:29
OvHKCtHQ,Fake reviews,2,2019-03-01 14:53:50
W0cdalqP,Sale of prohibited items,6,2019-04-13 17:20:27
PKnwADom,Sale of counterfeited items,4,2019-04-28 11:53:58
fq71qPbw,Fraud,5,2019-04-27 14:11:24
85krzCtY,Sale of counterfeited items,4,2019-03-17 12:23:58
UQjeWZcv,Fraud,5,2019-04-17 19:52:52
AUXabYXZ,Fake reviews,2,2019-04-24 14:23:29
kreshPGZ,Fraud,5,2019-04-09 11:28:14
ilfDICtC,Complaint about a store item,3,2019-03-27 11:41:24
YTZSOKjY,Fraud,5,2019-04-08 10:57:19
UwQGi6k3,Sale of prohibited items,6,2019-03-18 15:42:52
8JgVISUA,Complaint about a store item,3,2019-03-15 14:45:40
jZNPOjrP,Fraud,5,2019-04-25 14:29:50
Jua3GMoq,Fraud,5,2019-04-03 19:47:32
IEBvzNQg,Complaint about a store item,3,2019-03-08 13:26:44
GkD8VcTT,Fraud,5,2019-03-11 18:47:16
BLTGI0Ih,Complaint about a video review,8,2019-03-15 20:46:46
5MEuB46K,The review was deleted,7,2019-03-21 14:53:50
qhnUXGzz,The review was deleted,7,2019-04-25 16:55:42
GlvjFBP2,Fraud,5,2019-03-24 12:26:58
qKGSqt3Q,Fraud,5,2019-04-22 18:38:50
bPrrt7Ak,Sale of counterfeited items,4,2019-03-18 17:14:32
QYIdlsQT,Website not working,1,2019-04-23 14:59:33
vX8mdVHN,Complaint about a store item,3,2019-04-18 16:30:57
PJYEtrJt,Complaint about a store item,3,2019-04-19 10:10:46
tIZNJKr1,Fraud,5,2019-04-19 21:11:13
u8ZAt7GS,Complaint about a store item,3,2019-04-14 17:38:28
1v2jf4rq,The review was deleted,7,2019-03-13 15:45:32
psAzSyZy,Complaint about a store item,3,2019-03-27 20:49:29
F5dEpTcQ,Fraud,5,2019-04-12 14:34:59
lhmEbJcl,The review was deleted,7,2019-04-10 10:20:10
M8k6IPQg,Fake reviews,2,2019-03-20 19:26:55
5VqlSwg6,Fraud,5,2019-04-10 20:58:24
nMO8R9aU,Complaint about a store item,3,2019-03-02 17:48:26
MD4yDUvE,Fraud,5,2019-04-21 13:14:52
onuo2IOK,The review was deleted,7,2019-04-30 17:45:37
itm2kWUg,Sale of prohibited items,6,2019-03-08 20:48:21
tKAs6Foy,Complaint about a store item,3,2019-03-06 17:25:40
sSkQG920,The review was deleted,7,2019-04-06 13:52:50
67noIeS2,Complaint about a store item,3,2019-04-07 21:44:40
XjceHIIW,Sale of prohibited items,6,2019-03-23 19:14:33
bX6EAmA3,Complaint about a video review,8,2019-04-08 14:56:49
1uM8mLgU,Fraud,5,2019-04-10 20:56:51
TkhbEcsJ,Fraud,5,2019-03-18 11:50:17
5Hg64pSL,Complaint about a store item,3,2019-04-18 13:23:56
djIa96KD,Complaint about a store item,3,2019-03-21 17:28:16
BgAvwkWo,Complaint about a store item,3,2019-04-19 16:37:23
3Gszv2ye,Website not working,1,2019-04-17 17:50:48
PHegJlo4,Complaint about a store item,3,2019-03-01 10:52:34
csFnRzYm,Complaint about a video review,8,2019-04-14 15:44:46
NUVJAPYt,Website not working,1,2019-04-16 16:19:24
rqnOcTB8,Complaint about a video review,8,2019-04-09 10:17:15
fcD3Ukcn,The review was deleted,7,2019-03-12 18:40:41
PJt1fLEO,Complaint about a store item,3,2019-04-04 19:52:10
NjmqD6Nb,Website not working,1,2019-03-02 17:43:11
o2sAIGwI,Sale of counterfeited items,4,2019-04-01 21:18:43
a0r9Dy5G,Fraud,5,2019-04-22 10:25:46
0Mm9Stqo,Fake reviews,2,2019-03-02 17:10:18
z82GgKOJ,Complaint about a store item,3,2019-04-07 17:48:46
j0m43Xjn,The review was deleted,7,2019-04-23 16:11:48
Sovz3wby,Fraud,5,2019-04-19 16:54:17
YaDvGVTf,The review was deleted,7,2019-03-08 13:38:46
nmMO7JKW,Fake reviews,2,2019-04-12 17:40:23
IqI6Uor2,Sale of counterfeited items,4,2019-04-06 10:45:30
TS8doh36,Website not working,1,2019-04-14 13:43:51
